Throughput,34.60887870922811,52.56133337634446,24.75401515043211
Latency,28.895296984561323,19.026369996243343,40.39846424296829
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,1,1,8
Throughput,33.40109171773819,51.53896765425347,111.39423876743287
Latency,29.940118619471328,19.403771990680696,71.8248192273593
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,1,1,16
Throughput,32.94969905557703,51.14842150032391,150.69069236534028
Latency,30.350268302794984,19.551922931790873,106.19339815652738
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,1,8,1
Throughput,33.89588998464235,139.59622775315057,24.527673935081197
Latency,29.503079345160597,57.31595846477439,40.77125198798704
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,1,8,8
Throughput,32.721455939366166,136.76793205076456,110.31215315319041
Latency,30.56196477286741,58.501063484129176,72.52929411878449
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,1,8,16
Throughput,32.28232684768225,135.68863647349835,149.19081028056272
Latency,30.97767887753462,58.96633088621689,107.26085075667184
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,1,16,1
Throughput,33.97142739856391,134.29324251358173,24.551904099115355
Latency,29.43747973240598,119.1578961765461,40.73101598691458
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,1,16,8
Throughput,32.793481304188845,131.54775772700194,110.42794026927474
Latency,30.494842705511232,121.64447032589077,72.45325310630136
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,1,16,16
Throughput,32.35306046433862,130.50034604139375,149.3512727412647
Latency,30.909954399779334,122.62067815074617,107.14562689404677
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,8,1,1
Throughput,66.20353721431962,52.257717096758576,24.620920536953275
Latency,120.84728436317621,19.136907142182494,40.61684307578048
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,8,1,8
Throughput,63.8544970108589,51.23901059375639,110.76997857334892
Latency,125.2926527255593,19.51735742387009,72.22955428897633
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,8,1,16
Throughput,62.97724152978633,50.84985652316924,149.83194367307976
Latency,127.03783564962839,19.666716325300378,106.8019467033417
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,8,8,1
Throughput,64.81443232860325,138.7625557667517,24.395286148949296
Latency,123.4371194478737,57.660260208641176,40.992503190064234
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,8,8,8
Throughput,62.53184519564385,135.94543821103147,109.69172929677403
Latency,127.94263388933092,58.85495790945083,72.93948049436486
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,8,8,16
Throughput,61.67899628790539,134.87038874981823,148.33764473440317
Latency,129.71161641440423,59.32402739817141,107.87767273461628
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,8,16,1
Throughput,64.96155277493799,133.48562176109988,24.41944072992854
Latency,123.15758527876343,119.87873605355742,40.951956269322196
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,8,16,8
Throughput,62.67197148785527,130.75125223995974,109.80710643990356
Latency,127.65658845721141,122.38540419579036,72.86284932770995
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,8,16,16
Throughput,61.81655296523778,129.70806112484976,148.49751070750736
Latency,129.42299431455638,123.36957626974467,107.76155315215173
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,16,1,1
Throughput,71.36664697709696,52.20902518118349,24.59956576866112
Latency,224.2100028545659,19.154753962144515,40.652101519262104
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,16,1,8
Throughput,68.82828703633633,51.19090492236727,110.66983749009755
Latency,232.4782021075856,19.535697567747864,72.29490509192708
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,16,1,16
Throughput,67.88043390865109,50.8019738806022,149.69419877325203
Latency,235.72420916094754,19.685251974080053,106.90020882265259
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,16,8,1
Throughput,69.86522395450022,138.6288837942187,24.374044693867525
Latency,229.0280018527143,57.71585118825317,41.02822642203416
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,16,8,8
Throughput,67.39892172893808,135.81355654330244,109.59220302879156
Latency,237.40816113454684,58.912101385655,73.00571345457875
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,16,8,16
Throughput,66.4775292693258,134.73918715573348,148.20079447370952
Latency,240.6984711387839,59.381786251981445,107.97727373507398
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,16,16,1
Throughput,70.02423250506261,133.35613360098907,24.39818715790603
Latency,228.50796867945417,119.99512254023955,40.987629189281336
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,16,16,8
Throughput,67.55034676306778,130.62354417201846,109.707514468982
Latency,236.87600737890224,122.50504270622746,72.92898678450706
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,25
Batchsize,16,16,16
Throughput,66.6261686120948,129.5810289859081,148.36056486565582
Latency,240.16152088801024,123.49050380509641,107.86100919625376
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,1,1,1
Throughput,34.56821238625822,52.52743451949499,26.491880831664865
Latency,28.92928849435863,19.038648133642887,37.74839170399856
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,1,1,8
Throughput,32.751506714836445,50.975455987386404,147.6208678259137
Latency,30.53392388375507,19.618261510767425,54.20069980174945
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,1,1,16
Throughput,31.8216367500492,50.151553217060815,221.75295596769115
Latency,31.426136627052628,19.940539359475945,72.16800328599959
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,1,8,1
Throughput,33.856359429561735,139.50238109834834,26.251743031164217
Latency,29.53752588588236,57.354511047745696,38.093686148702275
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,1,8,8
Throughput,32.08948438215052,135.2108344808833,146.21305041776807
Latency,31.163834049282162,59.17467583331341,54.72249782098501
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,1,8,16
Throughput,31.184432092237483,132.9365392849209,219.5772547330726
Latency,32.068260162859474,60.18690992284777,72.88293155876244
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,1,16,1
Throughput,33.93177727356357,134.20212642907376,26.2774520274317
Latency,29.471877016859434,119.23878741305163,38.05641749325524
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,1,16,8
Throughput,32.159654416728294,130.0367088425025,146.3637218730439
Latency,31.095838955290812,123.05781822681658,54.66617279671311
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,1,16,16
Throughput,31.251987163071213,127.83025615715694,219.81006455727413
Latency,31.998942728947146,125.18162486168906,72.80575483102105
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,8,1,1
Throughput,66.12440266902398,52.22393991860849,26.350148946619473
Latency,120.9918992966795,19.14928379754657,37.95142707157854
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,8,1,8
Throughput,62.59218021441213,50.67750652248954,146.80037213676576
Latency,127.81931258317688,19.733597873749044,54.503594296572565
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,8,1,16
Throughput,60.786495023938706,49.8565271247486,220.49381635669542
Latency,131.61599998710554,20.05853175426329,72.58003252589957
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,8,8,1
Throughput,64.73756249775967,138.66908120654966,26.110744409338604
Latency,123.58368025479285,57.699122776130466,38.29938765392476
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,8,8,8
Throughput,61.30457742231216,134.39446305800848,145.39728922140978
Latency,130.50378480532595,59.534081492456416,55.02947817511168
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,8,8,16
Throughput,59.54822402084373,132.1290698940507,218.32582619135195
Latency,134.35271625661804,60.554677390035074,73.30060184044832
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,8,16,1
Throughput,64.88444463808092,133.39487577965798,26.13637498759994
Latency,123.30393544074812,119.96027662468106,38.26183040276175
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,8,16,8
Throughput,61.44101348070675,129.24628864661085,145.54745457997228
Latency,130.21400515952564,123.81029649300297,54.972710799089754
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,8,16,16
Throughput,59.67946444505985,127.04868060735346,218.55781195559786
Latency,134.05727993882158,125.9516184856742,73.22281433014666
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,16,1,1
Throughput,71.28112800019763,52.17526749702486,26.32740759056098
Latency,224.47897829221696,19.167146560569147,37.98420829716455
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,16,1,8
Throughput,67.46440247396191,50.62972249304259,146.66874002684966
Latency,237.17774867072052,19.75222140294785,54.552503108352916
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,16,1,16
Throughput,65.51363350297942,49.80921146212328,220.29182997919443
Latency,244.23961441329638,20.07758518724237,72.64656708113091
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,16,8,1
Throughput,69.78216098006125,138.53546882845265,26.08812061068765
Latency,229.30059942997514,57.75476392184719,38.33260030016834
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,16,8,8
Throughput,66.07303522774961,134.263561981102,145.26641597331323
Latency,242.1719129303397,59.592116983740915,55.07904822280906
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,16,8,16
Throughput,64.17574050024236,131.999594624496,218.12507560316655
Latency,249.3310328354954,60.61406636581676,73.36804937851763
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,16,16,1
Throughput,69.9409111144613,133.26544689027455,26.113738616867927
Latency,228.78017415010848,120.07676819516851,38.2949963490311
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,16,16,8
Throughput,66.22045979684101,129.11955514671982,145.41650021254966
Latency,241.63280788023465,123.93180349602437,55.02220925725748
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,50
Batchsize,16,16,16
Throughput,64.31753351452164,126.92336361335539,218.3569293016008
Latency,248.78139762363656,126.07596059182296,73.29016301316852
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,1,1,1
Throughput,34.55266011943887,52.51446086213011,27.134271747799474
Latency,28.942309223019436,19.04335137561398,36.8547397111683
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,1,1,8
Throughput,32.3972991235376,50.664040112995046,165.74401215077458
Latency,30.867748051279253,19.738842768281174,48.27502335725904
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,1,1,16
Throughput,31.103259867241107,49.50070202334608,263.4544282051256
Latency,32.15194826173181,20.20271114972353,60.74720529348287
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,1,8,1
Throughput,33.84124128612177,139.46646565638906,26.889103530368207
Latency,29.55072096262706,57.369278983229314,37.190763230430946
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,1,8,8
Throughput,31.744785328745003,134.35088121777713,164.1778952571726
Latency,31.502214260657887,59.5533911092618,48.73545125491124
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,1,8,16
Throughput,30.484909061927667,131.1418762629966,260.8906702410659
Latency,32.80409318530192,61.010454553348616,61.3440109819027
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,1,16,1
Throughput,33.916613426558975,134.16725629844504,26.91535179266164
Latency,29.48505322069884,119.26977356320717,37.1544951831395
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,1,16,8
Throughput,31.813953584288225,129.2023266129287,164.34552554822233
Latency,31.433725897790318,123.85241852774537,48.68574970664496
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,1,16,16
Throughput,30.550476948349427,126.08961725150797,261.1650365134823
Latency,32.73369065213851,126.90951323925046,61.279582615212256
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,8,1,1
Throughput,66.09413954418653,52.211012823376045,26.989370219231542
Latency,121.04729537765361,19.154024789269396,37.052601552370454
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,8,1,8
Throughput,61.90417525091468,50.367197276466,164.8263708613573
Latency,129.2398135620366,19.855169350731202,48.54374236640512
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,8,1,16
Throughput,59.3925485492842,49.207975284511974,261.9607180485062
Latency,134.704851425824,20.32288653977348,61.09349903427117
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,8,8,1
Throughput,64.70816497930049,138.63330814490402,26.74494432234017
Latency,123.63982191241521,57.7140094911,37.391221679682815
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,8,8,8
Throughput,60.63548059456674,133.53788145269422,163.2653749391326
Latency,131.94377399106276,59.91591397612594,49.007798982765166
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,8,8,16
Throughput,58.19171263503755,130.34139770342728,259.405769299216
Latency,137.48444023651345,61.385096088491494,61.69506931479596
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,8,16,1
Throughput,64.8549560346413,133.360147265443,26.77111319497492
Latency,123.35999638792785,119.99151158601471,37.354672563036694
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,8,16,8
Throughput,60.769925466850076,128.41525681527472,163.4324577428677
Latency,131.6518843368213,124.61142638403595,48.95770456428044
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,8,16,16
Throughput,58.3190091192513,125.31498462854698,259.67919399719136
Latency,137.18436157042703,127.69390574202843,61.63012502999997
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,16,1,1
Throughput,71.24842342338847,52.16234786145629,26.966119997840632
Latency,224.58201184943943,19.171893661308424,37.08454750763715
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,16,1,8
Throughput,66.72108912676099,50.31959054415391,164.67914699191942
Latency,239.8198782233562,19.873953152202027,48.58713369118169
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,16,1,16
Throughput,64.00785010963207,49.1610280167408,261.72108987271815
Latency,249.98497854275965,20.342293337107353,61.149421069911526
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,16,8,1
Throughput,69.75039511743304,138.4997185703601,26.721813112757157
Latency,229.40502083912708,57.76966985944456,37.42358780588399
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,16,8,8
Throughput,65.35021891784457,133.40752039932684,163.11897193674304
Latency,244.85032024165406,59.974454021394656,49.051777583219575
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,16,8,16
Throughput,62.71052905458654,130.21304214943495,259.1675530230259
Latency,255.1562072317818,61.445597818514145,61.75176253881556
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,16,16,1
Throughput,69.90904648092237,133.2307410554516,26.747969257286474
Latency,228.8844453201145,120.10804342246237,37.386993207034315
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,16,16,8
Throughput,65.49548511701185,128.28905989198805,163.2859669805997
Latency,244.30728733694087,124.73399026439462,49.00161958091425
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,10,75
Batchsize,16,16,16
Throughput,62.84804791478107,125.19077959176371,259.4408268092978
Latency,254.59792990640344,127.82057867940414,61.68673474668987
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,1,1
Throughput,34.44512099918312,73.00382711370436,20.732298525842392
Latency,29.032665281210818,13.698889461850053,48.23489607931926
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,1,8
Throughput,33.89373645547658,72.37077841132088,64.80306602382133
Latency,29.50495384008259,13.818709168255626,123.45876865564668
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,1,16
Throughput,33.75653802646529,72.21179054761461,77.7434857867791
Latency,29.624868364685444,13.849131508288597,205.82066381049924
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,8,1
Throughput,32.760219782953754,268.6935386811706,20.264546158227827
Latency,30.5258031921412,29.78151661198288,49.34824593970613
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,8,8
Throughput,32.244818926013686,266.2398604927908,63.24532131896975
Latency,31.01371169549492,30.055912304353235,126.49938981359486
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,8,16
Throughput,32.11651600445675,265.6239219895487,75.8450860915268
Latency,31.137605096884737,30.12558892490976,210.97195595080242
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,16,1
Throughput,32.70362661137785,288.00150638920945,20.24838470860398
Latency,30.578625979070015,55.57090424546449,49.38763295280246
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,16,8
Throughput,32.18941360851817,285.32653801551015,63.1915786994671
Latency,31.067091679607746,56.09174110076772,126.60696725454879
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,16,16
Throughput,32.06140443973177,284.65517968936285,75.77961577134843
Latency,31.191127027680196,56.22399640664771,211.1542131113327
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,8,1,1
Throughput,65.88414640318867,72.58903864585757,20.61942025528356
Latency,121.43308560312154,13.777162105216082,48.49894624412662
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,8,1,8
Throughput,64.81161323141055,71.95812123646527,64.43540353211938
Latency,123.4424882263263,13.89794951019222,124.16316842706699
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,8,1,16
Throughput,64.54482356309245,71.79966779318525,77.29781383774085
Latency,123.95269326639244,13.928618497125786,207.00726304084944
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,8,8,1
Throughput,62.60368137761082,267.0994442646252,20.15319760965061
Latency,127.79583184200158,29.9592110442548,49.62089481798843
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,8,8,8
Throughput,61.60280398877065,264.655057560983,62.883515923003614
Latency,129.87203817840097,30.235845783782356,127.22716929542898
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,8,8,16
Throughput,61.35372017826622,264.041447280941,75.40678933823368
Latency,130.3992608848423,30.306093192969218,212.1981249668567
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,8,16,1
Throughput,62.49359368557805,286.26998956595503,20.137088839699725
Latency,128.0209411132647,55.90693274802078,49.660588531422015
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,8,16,8
Throughput,61.495078607950724,283.6056019745016,62.829974586766234
Latency,130.0995307308784,56.4320142970772,127.33558083022263
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,8,16,16
Throughput,61.24657873186798,282.93689419260954,75.34157233508341
Latency,130.62736060735048,56.56535169414089,212.38179389503358
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,16,1,1
Throughput,71.02137895693409,72.52250996920375,20.601310492826872
Latency,225.29991613395342,13.789799717104264,48.541578808434465
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,16,1,8
Throughput,69.86238373069746,71.89193407402104,64.37643122644693
Latency,229.03731224735864,13.910743729165144,124.2769014663217
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,16,1,16
Throughput,69.57410002926387,71.7335662656226,77.22633338413998
Latency,229.986274800462,13.941452633168176,207.19885384297814
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,16,8,1
Throughput,67.47601311509156,266.84382139366215,20.135333053302695
Latency,237.1369400334782,29.98790296082621,49.66491881338854
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,16,8,8
Throughput,66.39471099555334,264.4009230286138,62.82548212517335
Latency,240.9986898815562,30.264900089650215,127.34468565612322
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,16,8,16
Throughput,66.12562366856014,263.78768569275053,75.33649052987909
Latency,241.97933068827314,30.335239883410665,212.39611900391765
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,16,16,1
Throughput,67.35705112437181,285.99235521027515,20.119232727697987
Latency,237.55572947734015,55.961190643273675,49.704662159345744
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,16,16,8
Throughput,66.27830986122387,283.32966224580935,62.771973041848184
Latency,241.42191582838217,56.4869591944615,127.45323217209261
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,16,16,16
Throughput,66.00985550591653,282.66137898009407,75.27131411345785
Latency,242.40368689640226,56.62047173244145,212.58001639895764
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,1,1
Throughput,34.44512099918312,73.00382711370436,20.732298525842392
Latency,29.032665281210818,13.698889461850053,48.23489607931926
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
Batchsize,1,1,8
Throughput,33.89373645547658,72.37077841132088,64.80306602382133
Latency,29.50495384008259,13.818709168255626,123.45876865564668
 
 ,vgg19,resnet50,densenet201
GPU allocate,10,25,10
