Batchsize,8,1
Throughput,73.2954786137149,107.45241138296515
Latency,109.15507061704085,9.30742285795251
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,8,8
Throughput,71.95125335454249,474.40002993693673
Latency,111.19420801767093,16.871224980295555
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,8,16
Throughput,71.70858842586341,549.454480996551
Latency,111.57046750902221,29.1354309085706
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,8,32
Throughput,71.93692971896753,490.67624448106403
Latency,111.21634676218352,65.24739683103202
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,16,1
Throughput,85.55449874799125,107.3592532383319
Latency,187.03093635405892,9.315498279127315
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,16,8
Throughput,83.97373069616998,473.9768061258567
Latency,190.55141596568484,16.886282667897998
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,16,16
Throughput,83.68841110365952,548.957135518373
Latency,191.20101116587765,29.16181292596053
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,16,32
Throughput,83.95688891058262,490.22723074928706
Latency,190.58963751890607,65.30713021752436
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,32,1
Throughput,96.42877033589045,107.27634597692173
Latency,331.88244587377744,9.322696896920283
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,32,8
Throughput,94.63900551004205,473.60017069777206
Latency,338.15824667599463,16.89970543998004
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,32,16
Throughput,94.31599573306377,548.5145486353512
Latency,339.31625084821695,29.18533046835077
 
 ,densenet201,resnet50
GPU allocate,10,50
Batchsize,32,32
Throughput,94.61993867977901,489.8276617089732
Latency,338.22638252134243,65.36037794411718
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,1,1
Throughput,26.28292529682266,115.23350962141863
Latency,38.04849266476788,8.679008725877386
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,1,8
Throughput,25.68801994908495,583.3075382194494
Latency,38.929629876260094,13.722711825859525
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,1,16
Throughput,24.97979782577438,715.6844689898655
Latency,40.03332707461287,22.371860056144286
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,1,32
Throughput,25.104303969749427,683.7634606272751
Latency,39.83478448639925,46.83108848359257
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,8,1
Throughput,73.2648945418105,114.83859058641093
Latency,109.20063360314815,8.708851653398012
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,8,8
Throughput,71.54931271485879,581.257396232132
Latency,111.81881678572722,13.771085363145211
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,8,16
Throughput,69.16593483960725,709.079957232668
Latency,115.6716940356853,22.580090343158496
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,8,32
Throughput,69.51683351052834,677.4309424506738
Latency,115.08785990874455,47.26856576507404
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,16,1
Throughput,85.5185279057047,114.73947197376765
Latency,187.10959881377644,8.71637402032907
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,16,8
Throughput,81.89222529402525,569.5530340009032
Latency,195.3943817913695,14.053921618830321
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,16,16
Throughput,80.5993863133955,707.422625528759
Latency,198.528316996935,22.632953764246245
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,16,32
Throughput,81.00992755290186,675.8419633974033
Latency,197.5222965839751,47.37962584123146
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,32,1
Throughput,96.38804031431194,114.65125947507013
Latency,332.0226739058244,8.723079632737756
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,32,8
Throughput,92.17326449530272,568.379342164198
Latency,347.20353261735806,14.082926535109609
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,32,16
Throughput,90.71426337748218,705.947752573267
Latency,352.78727091724835,22.680206079092216
 
 ,densenet201,resnet50
GPU allocate,10,75
Batchsize,32,32
Throughput,91.17755965257957,674.4279513404572
Latency,350.9948283699059,47.47889683647956
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,1,1
Throughput,32.71445977598195,61.988280836746
Latency,30.568500404570518,16.13305897869075
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,1,8
Throughput,32.57529687783506,152.94909714354128
Latency,30.699086016694025,52.31280312045753
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,1,16
Throughput,32.5901823215632,144.17958746599268
Latency,30.685064770569856,110.98835240920981
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,1,32
Throughput,32.63924169331285,112.77316940264572
Latency,30.638944151084267,283.78671584940304
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,8,1
Throughput,134.02384605506822,61.50753286526636
Latency,59.698689846974744,16.259148664086936
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,8,8
Throughput,133.43477122992687,151.73329319123127
Latency,59.96220728405462,52.73191091353314
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,8,16
Throughput,133.49777313636028,143.0269129116493
Latency,59.93391287410222,111.88269753667464
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,8,32
Throughput,133.70542806045992,111.86878616778013
Latency,59.84084299262184,286.08068603617846
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,16,1
Throughput,174.71115732248128,61.324122129868435
Latency,91.59536574930972,16.307774278840174
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,16,8
Throughput,173.93422047304296,151.2695753933008
Latency,92.0044380064402,52.89353693410843
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,16,16
Throughput,174.01731048383738,142.58730113288627
Latency,91.96051507567833,112.22759554707018
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,16,32
Throughput,174.2911825359658,111.52388065679429
Latency,91.81603770480703,286.9653397666329
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,32,1
Throughput,212.07004950955965,61.158315236994085
Latency,150.92481619494478,16.351983791539997
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,32,8
Throughput,211.11891506034755,150.85042484206846
Latency,151.60462284221222,53.040484333036055
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,32,16
Throughput,211.2206312759936,142.1899530800807
Latency,151.53163060238438,112.54117046119934
 
 ,densenet201,resnet50
GPU allocate,25,10
Batchsize,32,32
Throughput,211.55590283601765,111.21213958303791
Latency,151.29153444483265,287.76965063303413
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,1,1
Throughput,32.62353051950451,115.17319731094402
Latency,30.65369909673969,8.68355311752896
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,1,8
Throughput,31.894557744177657,582.9944157941917
Latency,31.354288825747954,13.73007800328452
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,1,16
Throughput,30.991018475169042,714.6756999738762
Latency,32.26839069884495,22.403415995211127
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,1,32
Throughput,31.144729455617224,682.7961950228515
Latency,32.109138850683095,46.897386226281675
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,8,1
Throughput,133.6389246883222,114.30765286191694
Latency,59.87061798391025,8.749298104677209
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,8,8
Throughput,127.23955139495395,563.8079996636448
Latency,62.88135158687995,14.19704718328142
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,8,16
Throughput,125.24254455491507,700.2037124667754
Latency,63.88387731652552,22.866132229459772
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,8,32
Throughput,125.87675965708546,668.9212391386361
Latency,63.562045386960236,47.86949645165545
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,16,1
Throughput,174.2034714372564,113.97732746512044
Latency,91.86225902142031,8.774652204078619
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,16,8
Throughput,165.0132554681227,559.4140091382919
Latency,96.97754669410338,14.308498327487246
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,16,16
Throughput,162.40364123879752,694.6830530284712
Latency,98.53559780292844,23.047725531702483
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,16,32
Throughput,163.23236627011974,663.6291265966171
Latency,98.03541540905384,48.25098246970832
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,32,1
Throughput,211.4485267610233,113.67865429958348
Latency,151.36834620053466,8.797703683945093
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,32,8
Throughput,199.36704833180534,555.4416125198958
Latency,160.53924747892944,14.410773645707765
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,32,16
Throughput,196.19500546649246,689.6925378443259
Latency,163.13430924653517,23.214382367743106
 
 ,densenet201,resnet50
GPU allocate,25,75
Batchsize,32,32
Throughput,197.2022997424091,658.8455893786258
Latency,162.30119143084812,48.60108081153638
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,1,1
Throughput,35.63332890605215,90.51560988810525
Latency,28.06459179258601,11.04879562907019
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,1,8
Throughput,35.26997904456219,308.1106936096828
Latency,28.353701983713464,25.97251403328862
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,1,16
Throughput,35.25744674960873,318.99256077158714
Latency,28.363779988200207,50.17354879042513
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,1,32
Throughput,35.352354378331206,263.5708495282044
Latency,28.287636648393597,121.44075936353613
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,8,1
Throughput,187.0127088709155,89.4679177460045
Latency,42.78566103708874,11.178168398442866
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,8,8
Throughput,185.05707041675274,304.435009471049
Latency,43.23772694000687,26.286006280862487
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,8,16
Throughput,184.98963687136586,315.14661817315243
Latency,43.25348536823849,50.78565893135185
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,8,32
Throughput,185.50034457194892,260.3720576740473
Latency,43.13442416348939,122.93233131533329
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,16,1
Throughput,271.69616900179153,88.91276080478688
Latency,58.904949559227845,11.247956976366376
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,16,8
Throughput,262.3378745774502,295.19651675343033
Latency,61.00568893967428,27.108410415631482
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,16,16
Throughput,262.11339413224357,305.4135726827758
Latency,61.05792233868747,52.40361882273482
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,16,32
Throughput,263.81354880646904,253.24825927675337
Latency,60.664533434480276,126.38950146626814
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,32,1
Throughput,352.6388693285883,86.5130147091683
Latency,90.7756711330523,11.559931946672569
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,32,8
Throughput,344.0056311680403,290.1724494747009
Latency,93.0530116239128,27.577632051299645
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,32,16
Throughput,343.70802337161507,300.1934123440607
Latency,93.13355671194877,53.314610342958225
 
 ,densenet201,resnet50
GPU allocate,50,25
Batchsize,32,32
Throughput,345.9620877496697,248.91869392949482
Latency,92.52696270595271,128.58731222392092
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,1,1
Throughput,36.75948813879737,90.50684121123811
Latency,27.204838297878627,11.049865987358721
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,1,8
Throughput,36.385534515396515,308.07991894828973
Latency,27.484426943980626,25.97510769366404
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,1,16
Throughput,36.37263616368155,318.96035652401486
Latency,27.494173039816513,50.1786130490478
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,1,32
Throughput,36.47031542124377,263.54406209239454
Latency,27.42053740212697,121.45309979969814
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,8,1
Throughput,215.96813493953053,89.25799729275508
Latency,37.05032131023298,11.204455353787637
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,8,8
Throughput,213.72630368201865,303.69884988388065
Latency,37.43886982615392,26.34970404935632
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,8,16
Throughput,209.7378274020046,308.6213447176173
Latency,38.150676836206735,51.85910465144143
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,8,32
Throughput,214.23447816169113,259.7315700265202
Latency,37.35008157592916,123.23540038837338
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,16,1
Throughput,328.4258425003278,86.8369071649394
Latency,48.73287747234925,11.516818272097652
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,16,8
Throughput,320.4623379928473,291.2807761653487
Latency,49.94350318401509,27.472728599180712
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,16,16
Throughput,320.18775860723815,301.34493613029997
Latency,49.98631919377503,53.110939978499495
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,16,32
Throughput,322.2673094369476,249.87372766582556
Latency,49.66386461694402,128.09596265180423
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,32,1
Throughput,455.2457141568035,84.56614088735746
Latency,70.32298916434468,11.826041120770984
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,32,8
Throughput,444.04347643389906,283.51243175612774
Latency,72.09629401869407,28.225277158231517
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,32,16
Throughput,443.65727938192674,293.2745556541931
Latency,72.15902554101886,54.5720257424283
 
 ,densenet201,resnet50
GPU allocate,75,25
Batchsize,32,32
Throughput,446.58226414251016,243.18081916942762
Latency,71.68660964429189,131.62060417275714
 
