model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,1,8409.281918,500,16.81856384
densenet201,10,1,8311.882191,223,37.27301431
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,1,8588.400921,500,17.17680184
densenet201,10,8,8518.638077,69,123.4585229
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,1,8645.176611,500,17.29035322
densenet201,10,16,8742.407974,45,194.2757328
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,1,8779.145494,500,17.55829099
densenet201,10,32,8662.793976,25,346.511759
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,1,19005.74644,500,38.01149289
resnet50,10,8,19389.57613,277,69.9984698
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,8,35212.13259,500,70.42426518
densenet201,10,8,34972.87318,280,124.9031185
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,8,35535.86498,500,71.07172997
densenet201,10,16,35511.49884,180,197.2861047
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,8,35783.47242,500,71.56694484
densenet201,10,32,35776.74728,102,350.7524244
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,1,19392.38639,500,38.78477278
resnet50,10,16,19908.11661,175,113.7606663
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,16,57166.39238,500,114.3327848
densenet201,10,8,56840.37459,449,126.5932619
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,16,57463.37838,500,114.9267568
densenet201,10,16,57370.58237,288,199.203411
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,16,57975.28406,500,115.9505681
densenet201,10,32,57825.8212,163,354.7596392
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,1,19653.7121,500,39.30742421
resnet50,10,32,20082.03978,96,209.1879144
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,8,63886.83009,500,127.7736602
resnet50,10,32,64610.12959,308,209.773148
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,16,100275.0001,500,200.5500002
resnet50,10,32,100965.3156,480,210.3444074
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,32,104106.3842,500,208.2127684
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,1,8574.545963,500,17.14909193
densenet201,25,1,8418.917688,323,26.06476065
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,1,9048.180004,500,18.09636001
densenet201,25,8,8962.857018,175,51.21632581
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,1,9240.966686,500,18.48193337
densenet201,25,16,9221.655991,109,84.60234854
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,1,9472.330917,500,18.94466183
densenet201,25,32,9430.750671,65,145.0884719
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,25,1,14173.13371,500,28.34626743
resnet50,10,8,14569.59267,206,70.72617799
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,25,8,25856.72974,500,51.71345948
resnet50,10,8,26328.4864,360,73.13468444
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,8,37110.25638,500,74.22051276
densenet201,25,16,36782.60519,430,85.54094229
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,8,37630.05146,500,75.26010292
densenet201,25,32,37390.70393,255,146.6302115
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,25,1,13357.75008,500,26.71550016
resnet50,10,16,13789.17194,120,114.9097661
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,25,8,26118.52099,500,52.23704198
resnet50,10,16,26605.59419,227,117.2052608
,,,,,
model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,25,16,43161.3131,500,86.32262621
