model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,10,1,14393.373964309692,500,28.786747928619384
densenet201,10,1,14454.735843658447,374,38.64902631994237

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,1,19067.37078857422,500,38.13474157714844
vgg19,10,8,17999.486328125,101,178.2127359220297

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,1,19155.618419647217,500,38.31123683929443
vgg19,10,16,17749.67837524414,83,213.85154668968843

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,1,19194.781131744385,500,38.38956226348877
vgg19,10,32,15983.598724365234,39,409.8358647273137

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,10,1,14382.067070007324,500,28.764134140014647
densenet201,10,8,14611.687225341797,116,125.96282090811894

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,8,62793.18688201904,500,125.58637376403809
vgg19,10,8,61813.49171447754,347,178.13686373048282

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,8,63142.163261413574,500,126.28432652282714
vgg19,10,16,61765.41291809082,288,214.46323929892645

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,8,63129.49284362793,500,126.25898568725586
vgg19,10,32,59959.517974853516,146,410.68162996475013

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,10,1,14440.375455856323,500,28.880750911712646
densenet201,10,16,14888.285202026367,75,198.51046936035155

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,10,8,89365.30502319336,500,178.73061004638672
densenet201,10,16,90552.13830566406,458,197.71209237044556

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,16,99240.08184814453,500,198.48016369628905
vgg19,10,16,97828.57414245605,455,215.00785525814518

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,16,99266.0240020752,500,198.5320480041504
vgg19,10,32,96405.34851074219,234,411.98866884932556

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,10,1,14461.5901222229,500,28.9231802444458
densenet201,10,32,14731.044189453125,42,350.73914736793154

model name,gpu resource,batchsize,total latency,real exec times,avg latency
model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,10,16,106350.49105834961,500,212.7009821166992
model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,10,32,203914.59161376953,500,407.8291832275391
model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,1,5539.9762353897095,500,11.07995247077942
densenet201,10,1,5586.6882972717285,137,40.77874669541408

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,1,19947.951274871826,500,39.89590254974365
vgg19,25,8,19760.564865112305,290,68.13987884521484

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,1,20328.61585998535,500,40.6572317199707
vgg19,25,16,20018.035469055176,242,82.71915483080652

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,1,20318.967071533203,500,40.6379341430664
vgg19,25,32,19285.339431762695,122,158.07655271936636

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,1,5576.902920722961,500,11.153805841445923
densenet201,10,8,5724.561721801758,43,133.12934236748274

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,8,34264.8429107666,500,68.5296858215332
densenet201,10,8,34691.424407958984,267,129.9304284942284

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,16,41844.91653442383,500,83.68983306884766
densenet201,10,8,42361.59298706055,319,132.79496234188258

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,8,66561.8330078125,500,133.123666015625
vgg19,25,32,65771.81289672852,410,160.4190558456793

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,1,5637.96644115448,500,11.27593288230896
densenet201,10,16,5861.748916625977,28,209.34817559378487

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,8,34615.003845214844,500,69.23000769042969
densenet201,10,16,35231.997314453125,172,204.83719368868097

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,16,42196.96718597412,500,84.39393437194825
densenet201,10,16,42971.202239990234,206,208.5980691261662

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,32,80841.58674621582,500,161.68317349243165
densenet201,10,16,82095.59861755371,393,208.89465297087457

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,1,5655.7028131484985,500,11.311405626296997
densenet201,10,32,5919.503631591797,16,369.9689769744873

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,8,34007.76824951172,500,68.01553649902344
model name,gpu resource,batchsize,total latency,real exec times,avg latency
model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,25,32,78884.68099975586,500,157.76936199951172
model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,50,1,3191.6892132759094,500,6.383378426551819
densenet201,10,1,3247.962070465088,68,47.76414809507482

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,50,8,18406.212734222412,500,36.81242546844482
densenet201,10,1,18475.352073669434,400,46.18838018417358

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,50,16,23511.905223846436,500,47.023810447692874
densenet201,10,1,23606.548362731934,475,49.69799655311986

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,1,25008.984607696533,500,50.017969215393066
vgg19,50,32,24642.433235168457,275,89.6088481278853

model name,gpu resource,batchsize,total latency,real exec times,avg latency
vgg19,50,1,3249.2240953445435,500,6.4984481906890865
densenet201,10,8,3431.4380645751953,22,155.9744574806907

model name,gpu resource,batchsize,total latency,real exec times,avg latency
