g10b1g10b1
vgg19,10,1,30293,30815,33.01092661671013,32.4,Avg request latency: 30293 usec (overhead 56 usec + queue 38 usec + compute input 100 usec + compute infer 1558 usec + compute output 28541 usec),Avg latency: 30815 usec (standard deviation 304 usec)
resnet50,40,1,6620,7083,151.05740181268882,141.2,Avg request latency: 6620 usec (overhead 48 usec + queue 33 usec + compute input 91 usec + compute infer 5889 usec + compute output 559 usec),Avg latency: 7083 usec (standard deviation 131 usec)
 
g10b1g40b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,1,32170,32704,31.08486167236556,30.6,Avg request latency: 32170 usec (overhead 68 usec + queue 40 usec + compute input 102 usec + compute infer 1534 usec + compute output 30426 usec),Avg latency: 32704 usec (standard deviation 646 usec)
resnet50,40,8,19423,22556,411.88281933789835,355.2,Avg request latency: 19423 usec (overhead 68 usec + queue 43 usec + compute input 474 usec + compute infer 9073 usec + compute output 9765 usec),Avg latency: 22556 usec (standard deviation 305 usec)
 
g10b1g40b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,1,32734,33270,30.549275982159223,30,Avg request latency: 32734 usec (overhead 75 usec + queue 39 usec + compute input 104 usec + compute infer 1586 usec + compute output 30930 usec),Avg latency: 33270 usec (standard deviation 581 usec)
resnet50,40,16,31740,38074,504.0957781978576,422.4,Avg request latency: 31740 usec (overhead 68 usec + queue 35 usec + compute input 867 usec + compute infer 9331 usec + compute output 21439 usec),Avg latency: 38074 usec (standard deviation 399 usec)
 
g10b8g40b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,8,237944,241157,33.621356285512555,33.6,Avg request latency: 237944 usec (overhead 66 usec + queue 37 usec + compute input 479 usec + compute infer 1532 usec + compute output 235830 usec),Avg latency: 241157 usec (standard deviation 1022 usec)
resnet50,40,1,6669,7118,149.947518368571,140.6,Avg request latency: 6669 usec (overhead 49 usec + queue 25 usec + compute input 91 usec + compute infer 5961 usec + compute output 543 usec),Avg latency: 7118 usec (standard deviation 142 usec)
 
g10b8g40b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,8,253061,256592,31.612931269535803,30.4,Avg request latency: 253061 usec (overhead 75 usec + queue 39 usec + compute input 500 usec + compute infer 1594 usec + compute output 250853 usec),Avg latency: 256592 usec (standard deviation 986 usec)
resnet50,40,8,19252,22488,415.541242468315,355.2,Avg request latency: 19252 usec (overhead 64 usec + queue 40 usec + compute input 473 usec + compute infer 8913 usec + compute output 9762 usec),Avg latency: 22488 usec (standard deviation 416 usec)
 
g10b8g40b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,8,258374,261772,30.96286778081386,30.4,Avg request latency: 258374 usec (overhead 85 usec + queue 36 usec + compute input 496 usec + compute infer 1630 usec + compute output 256127 usec),Avg latency: 261772 usec (standard deviation 1025 usec)
resnet50,40,16,31464,37811,508.51767098906686,422.4,Avg request latency: 31464 usec (overhead 81 usec + queue 35 usec + compute input 869 usec + compute infer 9429 usec + compute output 21050 usec),Avg latency: 37811 usec (standard deviation 504 usec)
 
g10b16g40b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,16,273392,279877,58.52402411189794,54.4,Avg request latency: 273392 usec (overhead 71 usec + queue 35 usec + compute input 904 usec + compute infer 1586 usec + compute output 270796 usec),Avg latency: 279877 usec (standard deviation 803 usec)
resnet50,40,1,6525,6980,153.25670498084293,143.2,Avg request latency: 6525 usec (overhead 47 usec + queue 29 usec + compute input 91 usec + compute infer 5774 usec + compute output 584 usec),Avg latency: 6980 usec (standard deviation 152 usec)
 
g10b16g40b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,16,289845,296819,55.20191826665977,54.4,Avg request latency: 289845 usec (overhead 80 usec + queue 39 usec + compute input 945 usec + compute infer 1576 usec + compute output 287205 usec),Avg latency: 296819 usec (standard deviation 1395 usec)
resnet50,40,8,19345,22478,413.5435513052468,355.2,Avg request latency: 19345 usec (overhead 70 usec + queue 43 usec + compute input 476 usec + compute infer 8961 usec + compute output 9795 usec),Avg latency: 22478 usec (standard deviation 431 usec)
 
g10b16g40b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,16,296012,302695,54.05186276232045,54.4,Avg request latency: 296012 usec (overhead 85 usec + queue 23 usec + compute input 888 usec + compute infer 1573 usec + compute output 293443 usec),Avg latency: 302695 usec (standard deviation 1021 usec)
resnet50,40,16,31646,38023,505.5931239335145,422.4,Avg request latency: 31646 usec (overhead 82 usec + queue 41 usec + compute input 880 usec + compute infer 9299 usec + compute output 21344 usec),Avg latency: 38023 usec (standard deviation 646 usec)
 
g10b1g80b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
