 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,1,1
Throughput,62.02178868566028,26.357156236149446
Latency,16.124343471417596,37.94133759963868
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,1,8
Throughput,61.8024031502553,73.4791536427625
Latency,16.18157803036415,108.88223643890365
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,1,16
Throughput,61.74734836091704,85.77052925028802
Latency,16.196004877503583,186.5599003359907
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,1,32
Throughput,61.69835386961996,96.67338642372472
Latency,16.20886530376077,331.0427511315317
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,8,1
Throughput,153.03385565011348,26.243551545273746
Latency,52.28383376418299,38.10557615090947
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,8,8
Throughput,152.47895917269727,73.15126408524299
Latency,52.47407493745879,109.37024966460785
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,8,16
Throughput,152.33972344142128,85.38488572517636
Latency,52.52202813875871,187.40243336528272
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,8,32
Throughput,152.21581967585857,96.2367177788005
Latency,52.56477473495908,332.5446969015523
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,16,1
Throughput,144.2599489269884,26.255702562620645
Latency,110.92653393897857,38.0879415193984
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,16,8
Throughput,143.73384836025676,73.18632996129627
Latency,111.3324945752956,109.31785067946562
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,16,16
Throughput,143.60184162363979,85.42612679795324
Latency,111.43482317103512,187.31196885867018
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,16,32
Throughput,143.48437200043392,96.2834146565918
Latency,111.52604125540182,332.3834298908597
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,32,1
Throughput,112.83622232552848,26.295750866599136
Latency,283.628153205802,38.029935253586665
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,32,8
Throughput,112.42343916213404,73.30191102163482
Latency,284.6694308603865,109.14549269974155
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,32,16
Throughput,112.31986698454067,85.5620641245178
Latency,284.93190084056795,187.01440050779198
 
 ,resnet50,densenet201
GPU allocate,10,10
Batchsize,32,32
Throughput,112.22770109042058,96.43733668167928
Latency,285.1658726704644,331.85296816371635
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,1,1
Throughput,61.988280836746,32.71445977598195
Latency,16.13305897869075,30.568500404570518
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,1,8
Throughput,61.50753286526636,134.02384605506822
Latency,16.259148664086936,59.698689846974744
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,1,16
Throughput,61.324122129868435,174.71115732248128
Latency,16.307774278840174,91.59536574930972
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,1,32
Throughput,61.158315236994085,212.07004950955965
Latency,16.351983791539997,150.92481619494478
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,8,1
Throughput,152.94909714354128,32.57529687783506
Latency,52.31280312045753,30.699086016694025
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,8,8
Throughput,151.73329319123127,133.43477122992687
Latency,52.73191091353314,59.96220728405462
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,8,16
Throughput,151.2695753933008,173.93422047304296
Latency,52.89353693410843,92.0044380064402
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,8,32
Throughput,150.85042484206846,211.11891506034755
Latency,53.040484333036055,151.60462284221222
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,16,1
Throughput,144.17958746599268,32.5901823215632
Latency,110.98835240920981,30.685064770569856
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,16,8
Throughput,143.0269129116493,133.49777313636028
Latency,111.88269753667464,59.93391287410222
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,16,16
Throughput,142.58730113288627,174.01731048383738
Latency,112.22759554707018,91.96051507567833
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,16,32
Throughput,142.1899530800807,211.2206312759936
Latency,112.54117046119934,151.53163060238438
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,32,1
Throughput,112.77316940264572,32.63924169331285
Latency,283.78671584940304,30.638944151084267
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,32,8
Throughput,111.86878616778013,133.70542806045992
Latency,286.08068603617846,59.84084299262184
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,32,16
Throughput,111.52388065679429,174.2911825359658
Latency,286.9653397666329,91.81603770480703
 
 ,resnet50,densenet201
GPU allocate,10,25
Batchsize,32,32
Throughput,111.21213958303791,211.55590283601765
Latency,287.76965063303413,151.29153444483265
 
 ,resnet50,densenet201
GPU allocate,10,50
Batchsize,1,1
Throughput,61.9723261887731,35.68553334345996
Latency,16.13721214991437,28.023537475587393
 
 ,resnet50,densenet201
GPU allocate,10,50
Batchsize,1,8
Throughput,61.2429346307468,187.2937705581482
Latency,16.329391597814702,42.721466631452984
 
 ,resnet50,densenet201
GPU allocate,10,50
Batchsize,1,16
Throughput,60.85655716661695,272.10986882638576
Latency,16.43306047991504,58.81541771886838
 
 ,resnet50,densenet201
GPU allocate,10,50
Batchsize,1,32
Throughput,59.32478529736434,353.879995651242
Latency,16.857338501408403,90.45741280916366
 
 ,resnet50,densenet201
GPU allocate,10,50
