Throughput,78.05082552349154,133.18224896098948
Latency,410.0205359988395,60.0758847307088
 
 ,vgg19,densenet201
GPU allocate,10,25
Batchsize,32,16
Throughput,77.34831781949349,173.60119095258463
Latency,413.7442189442086,92.18090560647063
 
 ,vgg19,densenet201
GPU allocate,10,25
Batchsize,32,32
Throughput,76.72049713270775,210.71123898360793
Latency,417.12972284578024,151.8978811735631
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,1,1
Throughput,37.32569879269892,35.53669293229848
Latency,26.79217044878364,28.14090600403418
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,1,8
Throughput,36.01406004860926,186.49248981932786
Latency,27.767910664804724,42.9049894245429
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,1,16
Throughput,34.60900442287927,265.295798720319
Latency,28.895192028915627,60.32567839576508
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,1,32
Throughput,33.603326553770195,347.92831833071284
Latency,29.759935943368134,92.00424629217116
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,8,1
Throughput,70.47889606339216,35.48462821234575
Latency,113.5169755233175,28.182194234268735
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,8,8
Throughput,67.98548140349548,186.21224073332814
Latency,117.68000250317024,42.96954958760075
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,8,16
Throughput,65.05368316195013,263.7922755481886
Latency,122.98317800437677,60.66942440252414
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,8,32
Throughput,63.15268204056827,345.93503543589077
Latency,126.68494151791616,92.53419592032765
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,16,1
Throughput,75.83871065165984,35.47627746334569
Latency,210.98969015672418,28.188827801392197
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,16,8
Throughput,73.15310221409622,186.16729307178733
Latency,218.7350033972043,42.979922136211165
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,16,16
Throughput,69.9503184186782,263.5511389579712
Latency,228.74940863506467,60.724919692689866
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,16,32
Throughput,67.90453697642138,345.61535720965423
Latency,235.6405431809258,92.619756842119
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,32,1
Throughput,79.86990664020078,35.46998514894299
Latency,400.6828048350007,28.193828277596904
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,32,8
Throughput,77.04005093196066,186.1334252331341
Latency,415.3996436087304,42.98774110925285
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,32,16
Throughput,73.62914309866683,263.3694447452312
Latency,434.641796246555,60.766802018570864
 
 ,vgg19,densenet201
GPU allocate,10,50
Batchsize,32,32
Throughput,71.47468471157703,345.37448378600993
Latency,447.7422426319717,92.68433052895556
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,1,1
Throughput,37.31445518824147,36.660033769565025
Latency,26.80024318026132,27.278639179728998
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,1,8
Throughput,35.75873942140017,215.37181978952907
Latency,27.96616907429087,37.152883497633674
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,1,16
Throughput,33.823052915414465,324.06464306092613
Latency,29.566611358168082,49.3885046642532
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,1,32
Throughput,32.307649189071384,449.1046388093896
Latency,30.95339971677143,71.28416091343549
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,8,1
Throughput,70.4575168379858,36.6064500480061
Latency,113.55141809152457,27.318567624818428
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,8,8
Throughput,66.24558426342215,211.05326534113118
Latency,120.7705857731738,37.912942720194536
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,8,16
Throughput,63.56798350632401,322.2208446153439
Latency,125.85733630703365,49.671023979760264
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,8,32
Throughput,60.704200387820414,446.5091347388787
Latency,131.79441675633998,71.69834537649217
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,16,1
Throughput,75.81568270067801,36.59785562920904
Latency,211.05377056765147,27.324982722271905
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,16,8
Throughput,71.23303175330618,210.86228333595827
Latency,224.63053500552587,37.947274115541056
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,16,16
Throughput,68.35146162595552,321.92513017678857
Latency,234.09988003933907,49.71663649283691
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,16,32
Throughput,65.26968574055036,446.09286845943683
Latency,245.15241017125203,71.76522065152469
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,32,1
Throughput,79.8456413636153,36.591379702574905
Latency,400.8045637680342,27.329818512966405
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,32,8
Throughput,74.9800188032115,210.71837889745512
Latency,426.81164631230547,37.97318384359851
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,32,16
Throughput,71.94534750325751,321.7023112971082
Latency,444.81334035356684,49.751060617658794
 
 ,vgg19,densenet201
GPU allocate,10,75
Batchsize,32,32
Throughput,68.69992574097033,445.7792162372895
Latency,465.825086251367,71.81569296949156
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,1,1
Throughput,68.70673095823584,26.206970147066436
Latency,14.555592207033989,38.1587650350353
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,1,8
Throughput,67.97333893596893,73.04570299012192
Latency,14.712627870041489,109.52829342907738
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,1,16
Throughput,67.79094027595409,85.26073684420398
Latency,14.752211113930276,187.67528886309648
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,1,32
Throughput,67.62916914372143,96.09614642663574
Latency,14.787496535903092,333.03110413607055
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,8,1
Throughput,155.32787530860531,26.105256238494654
Latency,51.511775279261634,38.307439220869966
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,8,8
Throughput,153.64982522973875,72.75224688294895
Latency,52.074263500118896,109.97005919263734
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,8,16
Throughput,153.23255284623056,84.91562164148601
Latency,52.21604727078822,188.43797771537618
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,8,32
Throughput,152.8624925925621,95.70538912419462
Latency,52.34243661348638,334.3907152797262
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,16,1
Throughput,171.98306046158652,26.086028782914003
Latency,93.048057448433,38.33567409702506
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,16,8
Throughput,170.12117820092612,72.69678252535375
Latency,94.06624584155068,110.05395540874004
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,16,16
Throughput,169.65820643950047,84.85039587363514
Latency,94.32289581976347,188.58282078391628
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,16,32
Throughput,169.2476218652128,95.63153876828034
Latency,94.55167956487534,334.6489205091323
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,32,1
Throughput,184.06523638476227,26.072081065307938
Latency,173.88268377826307,38.35618191617245
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,32,8
Throughput,182.0701455935143,72.65655012529103
Latency,175.78771514128437,110.11489169255914
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,32,16
Throughput,181.5740586668793,84.80308327072908
Latency,176.26790747221148,188.68802455523993
 
 ,vgg19,densenet201
GPU allocate,25,10
Batchsize,32,32
Throughput,181.13410877573767,95.57797050141853
Latency,176.69596205693625,334.8364625446803
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,1,1
Throughput,68.51997065097537,36.60795223801591
Latency,14.595262748299666,27.317446660423066
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,1,8
Throughput,64.47083248971192,211.08664664240342
Latency,15.511867594820549,37.90694839344034
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,1,16
Throughput,61.887769050960664,322.2725320376078
Latency,16.159259055818936,49.66306004060355
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,1,32
Throughput,59.12299833802496,446.5818934720516
Latency,16.91486930899239,71.68666911941801
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,8,1
Throughput,154.9005136674575,36.46890910095302
Latency,51.65387174161687,27.42159475987274
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,8,8
Throughput,144.0996761616236,207.99710192783795
Latency,55.524946482832895,38.469893991493365
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,8,16
Throughput,138.26213010398382,317.4889276836763
Latency,57.8689273307365,50.411097522979325
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,8,32
Throughput,132.01784272195425,439.84849453533366
Latency,60.60568909897089,72.78360212406668
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,16,1
Throughput,171.50887279003942,36.442622522393556
Latency,93.30527344569012,27.44137363858825
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,16,8
Throughput,159.20497095191135,207.41306707731232
Latency,100.51501378555501,38.5781957111653
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,16,16
Throughput,152.74265012811114,316.58470691962134
Latency,104.76699710618233,50.55503568160779
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,16,32
Throughput,145.8308147076947,438.575788413804
Latency,109.73181984862696,72.99472259633188
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,32,1
Throughput,183.55711790716862,36.423553554135985
Latency,174.36393513131105,27.455739618640987
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,32,8
Throughput,170.12299512869183,206.9894037609034
Latency,188.13048274646906,38.65714107332435
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,32,16
Throughput,163.20880905443707,315.92878868946985
Latency,196.0991267541051,50.659963477466306
 
 ,vgg19,densenet201
GPU allocate,25,75
Batchsize,32,32
Throughput,155.81414498725604,437.6525871677068
Latency,205.40416046588135,73.14863449915698
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,1,1
Throughput,98.63338350168436,32.485037264206845
Latency,10.139532622156864,30.784380652356628
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,1,8
Throughput,96.36366304028004,133.05279286028005
Latency,10.378333072316021,60.13432903177988
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,1,16
Throughput,95.51602541182912,173.43046837742526
Latency,10.470424813649613,92.27163183096829
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,1,32
Throughput,92.79359089298353,206.13792509548395
Latency,10.777583795313907,155.26714785566259
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,8,1
Throughput,269.3378323996235,31.54740865530419
Latency,29.71029376977908,31.699302059468785
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,8,8
Throughput,259.75238745098227,127.56307652511069
Latency,30.806381599570525,62.7218919049578
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,8,16
Throughput,256.17447289347484,165.44685742285688
Latency,31.2365361811485,96.72342961235546
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,8,32
Throughput,252.97652952143062,199.9019115206131
Latency,31.63130666551228,160.10978783324734
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,16,1
Throughput,309.3813382358599,31.3234014482252
Latency,51.731751470167715,31.92599050438652
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,16,8
Throughput,298.3258743135414,126.64111273571898
Latency,53.6482651279823,63.17845851644677
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,16,16
Throughput,294.19972585939684,164.24312353122068
Latency,54.4004622132037,97.43219867564552
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,16,32
Throughput,290.5119882296623,198.43946552646884
Latency,55.09081912159227,161.28952379975695
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,32,1
Throughput,338.21444775504307,31.161359951684236
Latency,94.64580554867851,32.09200305646085
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,32,8
Throughput,326.0958602068025,125.97425583763415
Latency,98.16193245717957,63.512858398498096
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,32,16
Throughput,321.57324982276526,163.3724954590032
Latency,99.5420432550091,97.9513410874495
 
 ,vgg19,densenet201
GPU allocate,50,25
Batchsize,32,32
Throughput,317.53132215794216,197.38174775549405
Latency,100.80873817535208,162.15366505730105
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,1,1
Throughput,116.10961176432367,32.45834252466556
Latency,8.613528860106731,30.809697870262482
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,1,8
Throughput,113.44913104731856,132.9398342996814
Latency,8.8155006753792,60.1854183383892
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,1,16
Throughput,110.35127966433501,170.03924881662738
Latency,9.062947583408356,94.11156189853595
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,1,32
Throughput,109.0004925803248,205.48175957000583
Latency,9.17524792183787,155.76286302752084
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,8,1
Throughput,362.3409683364626,31.0031529716366
Latency,22.086471235515297,32.25576137651801
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,8,8
Throughput,349.4132143941667,125.32323584665457
Latency,22.903347539825656,63.84274973495122
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,8,16
Throughput,344.58725632486096,162.52257052680898
Latency,23.224000308053856,98.46350376402089
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,8,32
Throughput,340.2735917717398,196.34920611846223
Latency,23.518312937784778,163.00621810642033
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,16,1
Throughput,429.8652526676401,30.616992724826034
Latency,37.23660537944993,32.66257844807288
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,16,8
Throughput,414.43368493432047,123.73442521323945
Latency,38.622539680776114,64.66242150817973
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,16,16
Throughput,408.6739026967587,160.44844530154108
Latency,39.166658935150416,99.73614432299541
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,16,32
Throughput,403.5259361959733,193.82952975944053
Latency,39.66612655201225,165.12480190959215
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,32,1
Throughput,479.38852758462923,30.331683844534446
Latency,66.7829802627028,32.969803225165926
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,32,8
Throughput,462.1044802002712,122.56076930341194
Latency,69.27968744668732,65.28156135215825
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,32,16
Throughput,455.65389227475475,158.9163888955962
Latency,70.26002133144686,100.69751425864561
 
 ,vgg19,densenet201
GPU allocate,75,25
Batchsize,32,32
Throughput,449.88878695589534,191.9684571792141
Latency,71.15996840794963,166.72533063197037
 
