densenet201,origin,,36.48511772,,,,,,,,,,,,
densenet201,10,1,38.84390245,374,2.358784725,0.0647,,vgg19,10,1,28.90741597,500,1.44825827,0.0527,
densenet201,10,1,38.33021773,500,1.845100008,0.0506,,vgg19,10,8,179.2963705,100,6.368015244,0.0368,
densenet201,10,1,38.55153586,500,2.066418138,0.0566,,vgg19,10,16,215.1719272,83,6.225952011,0.0298,
densenet201,10,1,38.59877053,500,2.113652811,0.0579,,vgg19,10,32,412.4271358,39,16.71147506,0.0422,
densenet201,10,1,40.95210389,137,4.466986166,0.1224,,vgg19,25,1,11.13387399,500,0.485436845,0.0456,
densenet201,10,1,40.01337967,500,3.528261949,0.0967,,vgg19,25,8,68.45686332,290,1.697282334,0.0254,
densenet201,10,1,40.74157875,500,4.256461031,0.1167,,vgg19,25,16,82.98980562,242,1.741227966,0.0214,
densenet201,10,1,40.8191431,500,4.334025377,0.1188,,vgg19,25,32,158.9368619,122,2.948180382,0.0189,
densenet201,10,1,47.90917514,68,11.42405742,0.3131,,vgg19,50,1,6.394015744,500,0.271476853,0.0443,
densenet201,10,1,46.32777311,399,9.842655391,0.2698,,vgg19,50,8,36.81469196,500,1.146798276,0.0322,
densenet201,10,1,49.5878387,475,13.10272098,0.3591,,vgg19,50,16,46.85299857,500,1.192121076,0.0261,
densenet201,10,1,49.87847427,500,13.39335655,0.3671,,vgg19,50,32,89.4850885,275,2.162861101,0.0248,
densenet201,10,1,53.35257713,51,16.86745941,0.4623,,vgg19,75,1,5.334943808,500,0.209715031,0.0409,
densenet201,10,1,53.10674604,275,16.62162832,0.4556,,vgg19,75,8,29.06321051,500,0.944330506,0.0336,
densenet201,10,1,60.25204289,322,23.76692517,0.6514,,vgg19,75,16,38.55546751,500,1.013024646,0.027,
densenet201,10,1,60.81961301,500,24.33449529,0.667,,vgg19,75,32,73.34645012,412,1.85189942,0.0259,
densenet201,10,1,55.422349,47,18.93723128,0.519,,vgg19,90,1,5.060621812,500,0.648694756,0.147,
densenet201,10,1,57.08685915,231,20.60174143,0.5647,,vgg19,90,8,26.148302,500,2.481604728,0.1049,
densenet201,10,1,67.08803498,267,30.60291726,0.8388,,vgg19,90,16,35.56592346,500,2.346021922,0.0706,
densenet201,10,1,67.03966992,500,30.5545522,0.8375,,vgg19,90,32,67.83935869,492,4.610248664,0.0729,
,,,,,,,,,,,,,,,
densenet201,origin,,118.9249426,,,,,,,,,,,,
densenet201,10,8,126.0274372,116,7.10249461,0.0597,,vgg19,10,1,28.71768293,500,1.258525226,0.0458,
densenet201,10,8,126.0168026,500,7.091860028,0.0596,,vgg19,10,8,178.7990875,347,5.870732224,0.0339,
densenet201,10,8,126.9099412,500,7.984998593,0.0671,,vgg19,10,16,215.6590216,288,6.713046389,0.0321,
densenet201,10,8,126.9322885,500,8.007345913,0.0673,,vgg19,10,32,413.103607,146,17.38794627,0.0439,
