resnet50,origin,,16.39901155,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,10,16,184.6821869,102,74.04480115,66.93%,,vgg19,90,16,36.87709133,500,3.657189791,11.01%,,,,,,,,,,,,,,
resnet50,10,16,186.9494857,191,76.31209994,68.97%,,vgg19,90,32,70.13492821,500,6.905818177,10.92%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,203.6976756,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,10,32,209.9844047,71,6.286729058,3.09%,,vgg19,10,1,28.96374209,500,1.504584392,5.48%,,,,,,,,,,,,,,
resnet50,10,32,209.1238973,437,5.426221682,2.66%,,vgg19,10,8,179.4222057,500,6.493850388,3.76%,,,,,,,,,,,,,,
resnet50,10,32,209.6666198,500,5.968944181,2.93%,,vgg19,10,16,215.9904631,477,7.044487865,3.37%,,,,,,,,,,,,,,
resnet50,10,32,209.7801182,500,6.082442595,2.99%,,vgg19,10,32,413.9398855,245,18.22422478,4.61%,,,,,,,,,,,,,,
resnet50,10,32,218.616463,27,14.91878739,7.32%,,vgg19,25,1,11.29660435,500,0.648167203,6.09%,,,,,,,,,,,,,,
resnet50,10,32,213.8768173,165,10.17914168,5.00%,,vgg19,25,8,69.1733073,500,2.413726307,3.62%,,,,,,,,,,,,,,
resnet50,10,32,217.1225215,199,13.42484588,6.59%,,vgg19,25,16,84.4951037,500,3.246526049,4.00%,,,,,,,,,,,,,,
resnet50,10,32,217.737049,379,14.03937339,6.89%,,vgg19,25,32,162.124601,500,6.135919513,3.93%,,,,,,,,,,,,,,
resnet50,10,32,248.491212,14,44.79353643,21.99%,,vgg19,50,1,6.579420681,500,0.45688179,7.46%,,,,,,,,,,,,,,
resnet50,10,32,244.4579153,80,40.76023971,20.01%,,vgg19,50,8,38.19900565,500,2.531111966,7.10%,,,,,,,,,,,,,,
resnet50,10,32,258.4482655,97,54.75058987,26.88%,,vgg19,50,16,48.83103598,500,3.17015849,6.94%,,,,,,,,,,,,,,
resnet50,10,32,260.6171693,182,56.91949371,27.94%,,vgg19,50,32,93.08324492,500,5.761017519,6.60%,,,,,,,,,,,,,,
resnet50,10,32,273.8857311,11,70.18805549,34.46%,,vgg19,75,1,5.549737216,500,0.424508439,8.28%,,,,,,,,,,,,,,
resnet50,10,32,274.4334611,56,70.73578545,34.73%,,vgg19,75,8,29.95095574,500,1.832075738,6.52%,,,,,,,,,,,,,,
resnet50,10,32,306.732812,67,103.0351364,50.58%,,vgg19,75,16,40.06527073,500,2.522827869,6.72%,,,,,,,,,,,,,,
resnet50,10,32,308.6660103,126,104.9683347,51.53%,,vgg19,75,32,76.10684402,500,4.612293325,6.45%,,,,,,,,,,,,,,
resnet50,10,32,284.284462,10,80.58678638,39.56%,,vgg19,90,1,5.223809601,500,0.811882545,18.40%,,,,,,,,,,,,,,
resnet50,10,32,296.2667873,47,92.56911167,45.44%,,vgg19,90,8,27.10167591,500,3.434978645,14.51%,,,,,,,,,,,,,,
resnet50,10,32,339.8301255,56,136.1324499,66.83%,,vgg19,90,16,37.05337079,500,3.833469249,11.54%,,,,,,,,,,,,,,
resnet50,10,32,341.7370908,105,138.0394152,67.77%,,vgg19,90,32,70.28820203,500,7.059091996,11.16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,7.037413735,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,25,1,7.878182717,500,0.840768982,11.95%,,vgg19,10,1,29.65731889,126,2.198161187,8.01%,,,,,,,,,,,,,,
resnet50,25,1,7.724828545,500,0.68741481,9.77%,,vgg19,10,8,181.2871645,13,8.358809241,4.83%,,,,,,,,,,,,,,
resnet50,25,1,7.792992077,500,0.755578342,10.74%,,vgg19,10,16,217.7256592,10,8.77968398,4.20%,,,,,,,,,,,,,,
resnet50,25,1,7.696211456,500,0.658797721,9.36%,,vgg19,10,32,417.048584,1,21.33292328,5.39%,,,,,,,,,,,,,,
resnet50,25,1,8.164179719,500,1.126765984,16.01%,,vgg19,25,1,11.49911987,351,0.850682723,7.99%,,,,,,,,,,,,,,
resnet50,25,1,7.768244468,500,0.730830733,10.38%,,vgg19,25,8,69.93991359,48,3.180332601,4.76%,,,,,,,,,,,,,,
resnet50,25,1,8.180581314,500,1.143167579,16.24%,,vgg19,25,16,84.71641317,41,3.467835522,4.27%,,,,,,,,,,,,,,
resnet50,25,1,8.013093111,500,0.975679376,13.86%,,vgg19,25,32,162.1427226,17,6.154041135,3.95%,,,,,,,,,,,,,,
resnet50,25,1,9.528783889,359,2.491370154,35.40%,,vgg19,50,1,6.774783429,500,0.652244538,10.65%,,,,,,,,,,,,,,
resnet50,25,1,9.275120956,500,2.237707221,31.80%,,vgg19,50,8,38.57009968,114,2.902206,8.14%,,,,,,,,,,,,,,
resnet50,25,1,9.826536194,500,2.789122459,39.63%,,vgg19,50,16,48.83401238,94,3.173134887,6.95%,,,,,,,,,,,,,,
resnet50,25,1,10.00340744,500,2.965993701,42.15%,,vgg19,50,32,93.20841814,46,5.886190741,6.74%,,,,,,,,,,,,,,
