g10b1,,,,,,,,
vgg19,40,16,53173,59374,300.9045944,270,Avg request latency: 53173 usec (overhead 81 usec + queue 32 usec + compute input 860 usec + compute infer 1625 usec + compute output 50575 usec),Avg latency: 59374 usec (standard deviation 465 usec)
 ,,,,,,,,
g60b1,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,60,1,5911,6346,169.1761123,157.5,Avg request latency: 5911 usec (overhead 44 usec + queue 36 usec + compute input 90 usec + compute infer 1456 usec + compute output 4285 usec),Avg latency: 6346 usec (standard deviation 111 usec)
 ,,,,,,,,
g60b4,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,60,4,17907,19536,223.3763333,204.5,Avg request latency: 17907 usec (overhead 59 usec + queue 42 usec + compute input 269 usec + compute infer 1591 usec + compute output 15946 usec),Avg latency: 19536 usec (standard deviation 237 usec)
 ,,,,,,,,
g60b8,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,60,8,32092,35169,249.2833105,228,Avg request latency: 32092 usec (overhead 63 usec + queue 45 usec + compute input 473 usec + compute infer 1613 usec + compute output 29898 usec),Avg latency: 35169 usec (standard deviation 374 usec)
 ,,,,,,,,
g60b12,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,60,12,37839,42524,317.1331166,282,Avg request latency: 37839 usec (overhead 71 usec + queue 30 usec + compute input 669 usec + compute infer 1642 usec + compute output 35427 usec),Avg latency: 42524 usec (standard deviation 446 usec)
 ,,,,,,,,
g60b16,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,60,16,41808,48068,382.7018752,334,Avg request latency: 41808 usec (overhead 81 usec + queue 43 usec + compute input 867 usec + compute infer 1621 usec + compute output 39196 usec),Avg latency: 48068 usec (standard deviation 755 usec)
 ,,,,,,,,
g80b1,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,80,1,5234,5667,191.0584639,176.375,Avg request latency: 5234 usec (overhead 42 usec + queue 36 usec + compute input 92 usec + compute infer 1474 usec + compute output 3590 usec),Avg latency: 5667 usec (standard deviation 127 usec)
 ,,,,,,,,
g80b4,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,80,4,15366,16998,260.3149811,235,Avg request latency: 15366 usec (overhead 55 usec + queue 40 usec + compute input 269 usec + compute infer 1613 usec + compute output 13389 usec),Avg latency: 16998 usec (standard deviation 258 usec)
 ,,,,,,,,
g80b8,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,80,8,27724,30901,288.5586495,259,Avg request latency: 27724 usec (overhead 58 usec + queue 42 usec + compute input 472 usec + compute infer 1628 usec + compute output 25524 usec),Avg latency: 30901 usec (standard deviation 397 usec)
 ,,,,,,,,
g80b12,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,80,12,33665,38376,356.4532898,313.5,Avg request latency: 33665 usec (overhead 71 usec + queue 41 usec + compute input 670 usec + compute infer 1637 usec + compute output 31246 usec),Avg latency: 38376 usec (standard deviation 461 usec)
 ,,,,,,,,
g80b16,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,80,16,38470,44804,415.9085001,356,Avg request latency: 38470 usec (overhead 69 usec + queue 31 usec + compute input 870 usec + compute infer 1618 usec + compute output 35882 usec),Avg latency: 44804 usec (standard deviation 557 usec)
 ,,,,,,,,
g100b1,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,100,1,4514,4946,221.5330084,202.125,Avg request latency: 4514 usec (overhead 43 usec + queue 36 usec + compute input 91 usec + compute infer 1472 usec + compute output 2872 usec),Avg latency: 4946 usec (standard deviation 124 usec)
 ,,,,,,,,
g100b4,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,100,4,13286,14966,301.0687942,267.5,Avg request latency: 13286 usec (overhead 76 usec + queue 41 usec + compute input 280 usec + compute infer 1645 usec + compute output 11244 usec),Avg latency: 14966 usec (standard deviation 267 usec)
 ,,,,,,,,
g100b8,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,100,8,23336,26468,342.8179637,303,Avg request latency: 23336 usec (overhead 82 usec + queue 40 usec + compute input 490 usec + compute infer 1675 usec + compute output 21049 usec),Avg latency: 26468 usec (standard deviation 437 usec)
 ,,,,,,,,
g100b12,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,100,12,29234,33976,410.4809468,352.5,Avg request latency: 29234 usec (overhead 69 usec + queue 37 usec + compute input 680 usec + compute infer 1646 usec + compute output 26802 usec),Avg latency: 33976 usec (standard deviation 547 usec)
 ,,,,,,,,
g100b16,,,,,,,,
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,100,16,34626,40876,462.0805175,390,Avg request latency: 34626 usec (overhead 72 usec + queue 39 usec + compute input 867 usec + compute infer 1630 usec + compute output 32018 usec),Avg latency: 40876 usec (standard deviation 486 usec)
 ,,,,,,,,
