densenet201,10,1,45.15942524,213,8.8888377,0.245070133,,mobilenet,10,16,36.37847827,264,2.59690589,0.076873446,,resnet50,10,1,19.40834702,500,3.02496653,0.184636286,,vgg19,10,16,220.644635,45,10.5607571,0.050269241
densenet201,10,1,44.79137753,85,8.52078999,0.234922855,,mobilenet,10,1,7.465433279,500,1.75255745,0.306773244,,resnet50,10,8,75.0567825,52,6.2527158,0.090877125,,vgg19,10,16,222.4344008,18,12.3505229,0.058788533
densenet201,10,1,45.30597773,242,9.03539019,0.249110665,,mobilenet,10,8,21.89184446,500,2.4852819,0.128063993,,resnet50,10,8,74.75334603,149,5.94927933,0.086466972,,vgg19,10,16,220.812821,51,10.7289431,0.051069807
densenet201,10,1,45.64202664,400,9.3714391,0.258375718,,mobilenet,10,16,36.67850833,500,2.89693595,0.085754917,,resnet50,10,8,75.05995809,248,6.25589139,0.09092328,,vgg19,10,16,221.5450657,85,11.4611878,0.054555294
densenet201,10,1,45.32474944,86,9.0541619,0.249628212,,mobilenet,10,1,7.650367689,500,1.93749186,0.339144753,,resnet50,10,16,120.3824523,33,9.0589378,0.081374881,,vgg19,10,16,224.9893553,18,14.9054774,0.070950125
densenet201,10,1,45.50688736,244,9.23629982,0.254649854,,mobilenet,10,8,22.1372967,500,2.73073414,0.140711892,,resnet50,10,16,118.781851,95,7.4583365,0.066996955,,vgg19,10,16,221.4806249,51,11.396747,0.054248556
densenet201,10,1,45.83936232,402,9.56877478,0.263816371,,mobilenet,10,16,36.99881889,500,3.21724651,0.095236731,,resnet50,10,16,119.2949801,158,7.9714656,0.071606306,,vgg19,10,16,222.2548532,85,12.1709753,0.057933885
densenet201,10,1,43.82389694,72,7.5533094,0.208248885,,mobilenet,25,1,6.194504908,500,1.160513872,0.230535546,,resnet50,10,1,19.07654288,166,2.69316239,0.164383803,,vgg19,10,1,30.55545945,105,2.98144221,0.108125058
densenet201,10,1,47.74211564,105,11.4715281,0.316276324,,mobilenet,25,8,9.85354388,500,1.578257477,0.190719378,,resnet50,10,1,20.50173428,246,4.11835379,0.251373872,,vgg19,10,1,31.78878517,160,4.21476793,0.152852879
densenet201,10,1,49.49897042,166,13.22838288,0.364713774,,mobilenet,25,16,16.3347436,500,2.4195654,0.173879584,,resnet50,10,1,21.3337765,388,4.95039601,0.302159619,,vgg19,10,1,32.53569889,257,4.96168165,0.179940471
densenet201,10,1,44.28937525,72,8.01878771,0.221082377,,mobilenet,25,1,6.289628549,500,1.255637513,0.249431813,,resnet50,10,8,75.01734335,44,6.21327665,0.090303916,,vgg19,10,1,30.66027265,106,3.08625541,0.111926216
densenet201,10,1,48.20302222,106,11.93243468,0.328983771,,mobilenet,25,8,10.02144218,500,1.746155777,0.211008501,,resnet50,10,8,78.46675353,66,9.66268683,0.140437728,,vgg19,10,1,31.93215966,162,4.35814242,0.158052502
densenet201,10,1,50.02052264,167,13.7499351,0.379093255,,mobilenet,25,16,16.59964322,500,2.68446502,0.192916324,,resnet50,10,8,80.9780862,105,12.1740195,0.176937499,,vgg19,10,1,32.80099898,258,5.22698174,0.189561851
densenet201,10,1,45.10357942,69,8.83299188,0.243530433,,mobilenet,25,1,6.098259704,500,1.064268668,0.211416481,,resnet50,10,16,120.4926602,27,9.1691457,0.08236486,,vgg19,10,1,31.17219634,101,3.5981791,0.130491653
densenet201,10,1,48.83706223,107,12.56647469,0.346464602,,mobilenet,25,8,10.2732733,500,1.997986897,0.241440211,,resnet50,10,16,124.8070757,43,13.4835612,0.121120513,,vgg19,10,1,32.33180588,164,4.75778864,0.172546082
densenet201,10,1,50.51457731,169,14.24398977,0.392714614,,mobilenet,25,16,16.8986118,500,2.9834336,0.214401394,,resnet50,10,16,128.0844216,68,16.7609071,0.150560348,,vgg19,10,1,33.21399009,260,5.63997285,0.204539397
densenet201,10,1,43.12588367,71,6.85529613,0.189004276,,mobilenet,25,1,5.999330691,500,0.965339655,0.191764278,,resnet50,10,1,18.84488174,163,2.46150125,0.150243794,,vgg19,10,8,185.3583616,17,10.6150996,0.060746832
densenet201,10,1,47.00055448,105,10.72996694,0.295831076,,mobilenet,25,8,9.6813456,500,1.406059197,0.169910639,,resnet50,10,1,20.21911979,245,3.8357393,0.2341238,,vgg19,10,8,190.0048342,27,15.2615722,0.087337114
densenet201,10,1,48.66815094,166,12.3975634,0.341807625,,mobilenet,25,16,16.06431496,500,2.14913676,0.154445508,,resnet50,10,1,21.0088562,387,4.62547571,0.282327308,,vgg19,10,8,192.967293,43,18.224031,0.104290322
densenet201,10,1,44.09475562,68,7.82416808,0.215716607,,mobilenet,25,1,5.907216439,500,0.873225403,0.173465824,,resnet50,10,8,75.3267197,41,6.522653,0.094800399,,vgg19,10,8,188.2521856,17,13.5089236,0.077307265
densenet201,10,1,47.87163991,105,11.60105237,0.319847379,,mobilenet,25,8,9.92219771,500,1.646911307,0.199015626,,resnet50,10,8,78.21524036,66,9.41117366,0.13678223,,vgg19,10,8,191.9253834,27,17.1821214,0.098327805
densenet201,10,1,49.62076464,167,13.3501771,0.368071708,,mobilenet,25,16,16.46324464,500,2.54806644,0.18311418,,resnet50,10,8,80.61825067,105,11.81418397,0.171707641,,vgg19,10,8,195.9965203,43,21.2532583,0.121625624
densenet201,10,1,44.26687437,70,7.99628683,0.220462015,,mobilenet,25,1,6.043040195,500,1.009049159,0.200447151,,resnet50,10,16,119.4710351,27,8.1475206,0.073187777,,vgg19,10,8,187.1956491,17,12.4523871,0.071261043
densenet201,10,1,47.97602488,107,11.70543734,0.32272533,,mobilenet,25,8,10.06675372,500,1.791467317,0.216484026,,resnet50,10,16,123.3543836,43,12.0308691,0.10807123,,vgg19,10,8,192.3391369,28,17.5958749,0.100695584
densenet201,10,1,49.700657,169,13.43006946,0.370274384,,mobilenet,25,16,16.63790163,500,2.72272343,0.195665725,,resnet50,10,16,126.5297459,68,15.2062314,0.136594964,,vgg19,10,8,196.4540121,44,21.7107501,0.124243704
densenet201,10,1,43.23239734,72,6.9618098,0.191940916,,mobilenet,25,1,6.085132543,500,1.051141507,0.208808776,,resnet50,10,1,18.86733609,165,2.4839556,0.151614351,,vgg19,10,16,220.924766,15,10.8408881,0.051602666
densenet201,10,1,47.3620374,105,11.09144986,0.305797358,,mobilenet,25,8,9.752207994,500,1.476921591,0.178473773,,resnet50,10,1,20.3839822,245,4.00060171,0.244186584,,vgg19,10,16,227.6447263,23,17.5608484,0.0835897
densenet201,10,1,49.04508099,166,12.77449345,0.352199794,,mobilenet,25,16,16.19688588,500,2.28170768,0.163972581,,resnet50,10,1,21.16623978,387,4.78285929,0.291933603,,vgg19,10,16,231.1164763,36,21.0325984,0.100115243
densenet201,10,1,44.15218675,70,7.88159921,0.217300015,,mobilenet,25,1,6.03059379,500,0.996602754,0.197974678,,resnet50,10,8,75.20870663,42,6.40463993,0.093085194,,vgg19,10,16,223.1980711,14,13.1141932,0.062423606
densenet201,10,1,47.89456612,106,11.62397858,0.320479467,,mobilenet,25,8,9.96084671,500,1.685560307,0.203686039,,resnet50,10,8,78.17606747,66,9.37200077,0.13621289,,vgg19,10,16,228.278049,23,18.1941711,0.086604319
densenet201,10,1,49.80014988,167,13.52956234,0.373017457,,mobilenet,25,16,16.54856997,500,2.63339177,0.189245997,,resnet50,10,8,80.6881235,105,11.8840568,0.172723174,,vgg19,10,16,234.1198368,37,24.0359589,0.114411249
densenet201,10,1,44.58937285,72,8.31878531,0.229353475,,mobilenet,25,1,6.292068225,500,1.258077189,0.249916454,,resnet50,10,16,120.1701102,28,8.8465957,0.079467449,,vgg19,10,16,224.8947734,15,14.8108955,0.070499915
densenet201,10,1,48.16969588,107,11.89910834,0.328064946,,mobilenet,25,8,10.12167154,500,1.846385137,0.223120391,,resnet50,10,16,123.4660354,43,12.1425209,0.109074179,,vgg19,10,16,229.347495,23,19.2636171,0.091694885
densenet201,10,1,50.02273693,169,13.75214939,0.379154304,,mobilenet,25,16,16.81043701,500,2.89525881,0.208064803,,resnet50,10,16,127.187637,68,15.8641225,0.142504686,,vgg19,10,16,235.1796764,37,25.0957985,0.119456089
densenet201,10,1,43.78697766,70,7.51639012,0.207231,,mobilenet,50,1,5.995919933,500,0.991645021,0.198159581,,resnet50,10,1,19.06954364,161,2.68616315,0.163956587,,vgg19,10,1,30.56031094,102,2.9862937,0.108301002
densenet201,10,1,52.56850122,65,16.29791368,0.449342423,,mobilenet,50,8,6.629370373,500,1.494205893,0.290975274,,resnet50,10,1,22.76657817,150,6.38319768,0.3896142,,vgg19,10,1,34.75358269,99,7.17956545,0.2603743
densenet201,10,1,58.77059559,95,22.50000805,0.620337568,,mobilenet,50,16,11.02308642,500,1.84602018,0.201155809,,resnet50,10,1,25.58287316,220,9.19949267,0.561513704,,vgg19,10,1,38.14840386,149,10.57438662,0.38349097
densenet201,10,1,44.0044911,70,7.73390356,0.213227965,,mobilenet,50,1,6.043939766,500,1.039664854,0.207755344,,resnet50,10,8,74.70667721,42,5.90261051,0.085788687,,vgg19,10,1,30.53771393,102,2.96369669,0.107481498
densenet201,10,1,53.55920191,66,17.28861437,0.476656584,,mobilenet,50,8,6.860815559,500,1.725651079,0.336045921,,resnet50,10,8,86.78537155,41,17.98130485,0.261340728,,vgg19,10,1,35.3532492,101,7.77923196,0.282121821
densenet201,10,1,59.31162004,96,23.0410325,0.635253909,,mobilenet,50,16,11.24493835,500,2.06787211,0.225330411,,resnet50,10,8,95.18745385,61,26.38338715,0.383456799,,vgg19,10,1,38.46976112,150,10.89574388,0.395145321
densenet201,10,1,44.93940462,70,8.66881708,0.239004043,,mobilenet,50,1,6.213768885,500,1.209493973,0.241692152,,resnet50,10,16,120.1850945,27,8.86158,0.07960205,,vgg19,10,1,31.02084833,104,3.44683109,0.125002863
densenet201,10,1,54.02121461,67,17.75062707,0.489394528,,mobilenet,50,8,7.031839428,500,1.896674948,0.369350379,,resnet50,10,16,136.4141128,27,25.0905983,0.225384533,,vgg19,10,1,35.75632125,102,8.18230401,0.296739642
densenet201,10,1,59.77107449,98,23.50048695,0.64792132,,mobilenet,50,16,11.51872172,500,2.34165548,0.255163842,,resnet50,10,16,148.3560982,40,37.0325837,0.332657335,,vgg19,10,1,38.93370822,152,11.35969098,0.411970838
densenet201,10,1,42.80119101,72,6.53060347,0.180052321,,mobilenet,50,1,6.023929144,500,1.019654232,0.203756638,,resnet50,10,1,18.74816621,164,2.36478572,0.144340524,,vgg19,10,8,184.5561209,17,9.8128589,0.056155864
densenet201,10,1,52.10692508,65,15.83633754,0.436616515,,mobilenet,50,8,6.580214662,500,1.445050182,0.281402901,,resnet50,10,1,22.5356849,151,6.15230441,0.37552106,,vgg19,10,8,205.2732329,17,30.5299709,0.174713294
densenet201,10,1,58.05932513,95,21.78873759,0.600727451,,mobilenet,50,16,10.89096542,500,1.71389918,0.186758942,,resnet50,10,1,25.3026129,220,8.91923241,0.544407329,,vgg19,10,8,221.0863278,26,46.3430658,0.265206597
densenet201,10,1,43.68450562,71,7.41391808,0.204405789,,mobilenet,50,1,6.053688506,500,1.049413594,0.209703426,,resnet50,10,8,74.75689824,42,5.95283154,0.0865186,,vgg19,10,8,186.2253795,17,11.4821175,0.065708499
densenet201,10,1,52.64868234,65,16.3780948,0.45155306,,mobilenet,50,8,6.68993626,500,1.55477178,0.302769616,,resnet50,10,8,85.35809419,41,16.55402749,0.240596643,,vgg19,10,8,206.2291825,17,31.4859205,0.180183889
densenet201,10,1,59.18848558,96,22.91789804,0.631859024,,mobilenet,50,16,11.21772966,500,2.04066342,0.222365554,,resnet50,10,8,95.1282944,61,26.3242277,0.382596974,,vgg19,10,8,225.1891556,26,50.4458936,0.288685773
densenet201,10,1,44.11028188,71,7.83969434,0.216144675,,mobilenet,50,1,6.123775157,500,1.119500245,0.223708782,,resnet50,10,16,119.2493529,27,7.9258384,0.071196444,,vgg19,10,8,187.0271956,17,12.2839336,0.070297037
densenet201,10,1,53.54378903,66,17.27320149,0.476231643,,mobilenet,50,8,6.912798913,500,1.777634433,0.346168938,,resnet50,10,16,135.6085722,27,24.2850577,0.2181485,,vgg19,10,8,209.2429182,18,34.4996562,0.197430538
densenet201,10,1,58.95711482,98,22.68652728,0.625480005,,mobilenet,50,16,11.38523878,500,2.20817254,0.240618568,,resnet50,10,16,147.1552441,40,35.8317296,0.321870269,,vgg19,10,8,225.3639785,26,50.6207165,0.289686228
densenet201,10,1,43.28362986,74,7.01304232,0.193353425,,mobilenet,50,1,6.322398332,500,1.31812342,0.263399482,,resnet50,10,1,18.92308585,171,2.53970536,0.155017175,,vgg19,10,16,221.8116262,15,11.7277483,0.055824123
densenet201,10,1,52.84875224,65,16.5781647,0.457069097,,mobilenet,50,8,6.683717631,500,1.548553151,0.301558627,,resnet50,10,1,22.85693092,151,6.47355043,0.395129103,,vgg19,10,16,246.4194326,15,36.3355547,0.172957369
densenet201,10,1,58.51174385,95,22.24115631,0.613200883,,mobilenet,50,16,10.99728583,500,1.82021959,0.198344388,,resnet50,10,1,25.5848914,219,9.20151091,0.561636893,,vgg19,10,16,264.0080872,22,53.9242093,0.256679427
densenet201,10,1,44.10590046,70,7.83531292,0.216023876,,mobilenet,50,1,6.082312061,500,1.078037149,0.215423247,,resnet50,10,8,75.49529957,42,6.69123287,0.097250543,,vgg19,10,16,223.6265889,15,13.542711,0.064463352
densenet201,10,1,53.18086906,65,16.91028152,0.46622574,,mobilenet,50,8,6.764293249,500,1.629128769,0.317249579,,resnet50,10,8,86.26048651,41,17.45641981,0.253712035,,vgg19,10,16,246.9864085,15,36.9025306,0.175656176
densenet201,10,1,58.95265733,97,22.68206979,0.62535711,,mobilenet,50,16,11.22411385,500,2.04704761,0.223061222,,resnet50,10,8,95.15473213,61,26.35066543,0.38298122,,vgg19,10,16,267.1117859,22,57.027908,0.271453043
densenet201,10,1,44.49383797,71,8.22325043,0.226719526,,mobilenet,50,1,6.163802129,500,1.159527217,0.231707338,,resnet50,10,16,119.9472427,27,8.6237282,0.077465468,,vgg19,10,16,224.3973206,15,14.3134427,0.068132038
densenet201,10,1,53.59958146,66,17.32899392,0.477769871,,mobilenet,50,8,6.964649481,500,1.829485001,0.356266096,,resnet50,10,16,135.9206029,27,24.5970884,0.220951418,,vgg19,10,16,250.151888,15,40.0680101,0.190723869
densenet201,10,1,59.55201281,98,23.28142527,0.641881669,,mobilenet,50,16,11.48559365,500,2.30852741,0.251553966,,resnet50,10,16,148.7362617,40,37.4127472,0.336072279,,vgg19,10,16,270.3903406,22,60.3064627,0.287058975
densenet201,10,1,45.12253598,84,8.85194844,0.244053076,,mobilenet,10,1,7.433810437,500,1.720934608,0.301237881,,resnet50,25,1,8.610306541,438,1.410537902,0.195914337,,vgg19,10,1,31.2586972,124,3.68467996,0.133628696
densenet201,10,1,45.84944684,97,9.5788593,0.264094407,,mobilenet,10,8,22.08000266,198,2.6734401,0.13775959,,resnet50,25,1,8.860689919,500,1.66092128,0.230690924,,vgg19,10,1,31.41832056,145,3.84430332,0.139417601
densenet201,10,1,46.13411005,96,9.86352251,0.271942728,,mobilenet,10,16,37.04607267,117,3.26450029,0.096635534,,resnet50,25,1,8.773381844,500,1.573613205,0.218564413,,vgg19,10,1,31.24373466,144,3.66971742,0.133086064
densenet201,10,1,47.82388323,86,11.55329569,0.318530701,,mobilenet,10,1,8.034490938,500,2.321615109,0.406382911,,resnet50,25,8,31.50094709,132,3.56942712,0.127792083,,vgg19,10,1,32.11048134,130,4.5364641,0.164519521
densenet201,10,1,48.40548816,240,12.13490062,0.334565868,,mobilenet,10,8,23.19245264,500,3.78589008,0.195082981,,resnet50,25,8,31.67867231,371,3.74715234,0.134154974,,vgg19,10,1,31.98811891,369,4.41410167,0.160081922
densenet201,10,1,48.82462703,324,12.55403949,0.346121757,,mobilenet,10,16,38.77242663,409,4.99085425,0.147738956,,resnet50,25,8,31.93644892,500,4.00492895,0.143383853,,vgg19,10,1,32.13362461,500,4.55960737,0.165358835
densenet201,10,1,49.04398013,87,12.77339259,0.352169442,,mobilenet,10,1,8.374350599,500,2.66147477,0.46587303,,resnet50,25,16,50.69345381,86,4.50690367,0.097580435,,vgg19,10,1,32.78812251,132,5.21410527,0.189094872
densenet201,10,1,50.05327713,242,13.78268959,0.379996315,,mobilenet,10,8,24.21333932,500,4.80677676,0.247688211,,resnet50,25,16,51.47523781,239,5.28868767,0.114507095,,vgg19,10,1,33.04575822,373,5.47174098,0.198438295
densenet201,10,1,50.67023905,324,14.39965151,0.397006293,,mobilenet,10,16,40.4553486,406,6.67377622,0.197556708,,resnet50,25,16,52.00617573,320,5.81962559,0.126002604,,vgg19,10,1,33.30991383,500,5.73589659,0.208018169
densenet201,10,1,44.17839082,84,7.90780328,0.218022475,,mobilenet,10,1,7.24999986,500,1.537124031,0.269063091,,resnet50,25,1,8.594842187,429,1.395073548,0.193766441,,vgg19,10,8,188.5767045,21,13.8334425,0.079164383
densenet201,10,1,45.38936985,96,9.11878231,0.251409832,,mobilenet,10,8,21.95363319,195,2.54707063,0.131247902,,resnet50,25,1,8.669347834,500,1.469579195,0.20411478,,vgg19,10,8,188.6034406,24,13.8601786,0.079317385
densenet201,10,1,45.52847672,97,9.25788918,0.255245084,,mobilenet,10,16,36.92654024,117,3.14496786,0.093097143,,resnet50,25,1,8.753260092,500,1.553491453,0.215769635,,vgg19,10,8,188.4066257,24,13.6633637,0.078191076
densenet201,10,1,46.92495186,86,10.65436432,0.29374667,,mobilenet,10,1,7.864075028,500,2.151199199,0.376552767,,resnet50,25,8,30.9808264,131,3.04930643,0.109170802,,vgg19,10,8,190.8478581,22,16.1045961,0.092161471
densenet201,10,1,48.01883318,241,11.74824564,0.323905579,,mobilenet,10,8,23.07831537,500,3.67175281,0.189201606,,resnet50,25,8,31.50487034,371,3.57335037,0.127932543,,vgg19,10,8,192.3126327,62,17.5693707,0.100543909
densenet201,10,1,48.39273979,325,12.12215225,0.334214389,,mobilenet,10,16,38.60526537,408,4.82369299,0.142790659,,resnet50,25,8,31.76117173,500,3.82965176,0.137108606,,vgg19,10,8,193.3431814,83,18.5999194,0.106441411
densenet201,10,1,48.89937013,87,12.62878259,0.348182465,,mobilenet,10,1,8.329199925,500,2.616324096,0.457969712,,resnet50,25,16,50.8772789,85,4.69072876,0.101560492,,vgg19,10,8,197.3133989,22,22.5701369,0.129161701
densenet201,10,1,49.59162683,243,13.32103929,0.367268362,,mobilenet,10,8,24.0701602,500,4.66359764,0.24031034,,resnet50,25,16,51.30809427,238,5.12154413,0.110888216,,vgg19,10,8,197.0075793,63,22.2643173,0.127411593
densenet201,10,1,50.00573405,400,13.73514651,0.378685526,,mobilenet,10,16,40.10147083,500,6.31989845,0.18708124,,resnet50,25,16,51.63573559,393,5.44918545,0.117982084,,vgg19,10,8,197.9054782,103,23.1622162,0.132549982
densenet201,10,1,44.74892921,84,8.47834167,0.233752532,,mobilenet,10,1,7.350102912,500,1.637227083,0.286585449,,resnet50,25,1,8.581714027,435,1.381945388,0.191943027,,vgg19,10,16,225.7837354,17,15.6998575,0.074731377
densenet201,10,1,45.72994955,96,9.45936201,0.260799801,,mobilenet,10,8,22.1605087,195,2.75394614,0.141907982,,resnet50,25,1,8.703353935,500,1.503585296,0.208838002,,vgg19,10,16,224.9985321,20,14.9146542,0.070993807
densenet201,10,1,46.0283558,96,9.75776826,0.269027025,,mobilenet,10,16,37.23163444,116,3.45006206,0.102128522,,resnet50,25,1,8.749062599,500,1.54929396,0.215186631,,vgg19,10,16,225.354287,20,15.2704091,0.072687201
densenet201,10,1,47.50888483,86,11.23829729,0.309846023,,mobilenet,10,1,7.975735606,500,2.262859777,0.39609819,,resnet50,25,8,31.39206652,131,3.46054655,0.123893958,,vgg19,10,16,229.8415278,19,19.7576499,0.094046483
densenet201,10,1,48.22071074,240,11.9501232,0.329471454,,mobilenet,10,8,23.16399076,500,3.7574282,0.19361637,,resnet50,25,8,31.57570792,371,3.64418795,0.130468659,,vgg19,10,16,228.8010762,52,18.7171983,0.08909393
densenet201,10,1,48.55696677,324,12.28637923,0.338742217,,mobilenet,10,16,38.72699023,408,4.94541785,0.146393951,,resnet50,25,8,31.82097511,500,3.88945514,0.139249677,,vgg19,10,16,230.3045203,70,20.2206424,0.096250329
densenet201,10,1,48.92868936,87,12.65810182,0.348990813,,mobilenet,10,1,8.362111041,500,2.649235212,0.463730578,,resnet50,25,16,50.87171896,85,4.68516882,0.101440112,,vgg19,10,16,234.1195149,19,24.035637,0.114409717
densenet201,10,1,49.81953782,243,13.54895028,0.373551993,,mobilenet,10,8,24.19342681,500,4.78686425,0.24666214,,resnet50,25,16,51.43231465,239,5.24576451,0.113577751,,vgg19,10,16,234.838442,53,24.7545641,0.117831812
densenet201,10,1,50.45167381,400,14.18108627,0.39098033,,mobilenet,10,16,40.44773027,500,6.66615789,0.19733119,,resnet50,25,16,52.0634359,393,5.87688576,0.127242363,,vgg19,10,16,237.4007219,87,27.316844,0.130028274
densenet201,10,1,44.63561326,69,8.36502572,0.230628349,,mobilenet,25,1,6.020817341,500,0.986826305,0.196032591,,resnet50,25,1,8.617200606,353,1.417431967,0.196871877,,vgg19,10,1,31.5801497,99,4.00613246,0.1452865
densenet201,10,1,48.92760516,95,12.65701762,0.348960921,,mobilenet,25,8,10.05746976,455,1.782183357,0.215362136,,resnet50,25,1,9.243843769,500,2.04407513,0.283908447,,vgg19,10,1,32.82013591,144,5.24611867,0.190255871
densenet201,10,1,51.02971645,96,14.75912891,0.406917282,,mobilenet,25,16,16.77425404,287,2.85907584,0.205464551,,resnet50,25,1,9.691526278,500,2.491757639,0.346088571,,vgg19,10,1,34.06262737,146,6.48861013,0.235316098
densenet201,10,1,47.48977953,68,11.21919199,0.309319279,,mobilenet,25,1,6.312969467,500,1.278978431,0.254068476,,resnet50,25,8,31.62967295,103,3.69815298,0.132400707,,vgg19,10,1,32.4865523,101,4.91253506,0.17815812
densenet201,10,1,52.27255263,106,16.00196509,0.441182958,,mobilenet,25,8,10.88825372,500,2.612967317,0.315755515,,resnet50,25,8,33.92537253,165,5.99385256,0.214590991,,vgg19,10,1,34.41745136,163,6.84343412,0.248184153
densenet201,10,1,54.19573818,166,17.92515064,0.494206239,,mobilenet,25,16,17.89645258,500,3.98127438,0.286110197,,resnet50,25,8,34.979872,260,7.04835203,0.25234402,,vgg19,10,1,35.37287968,258,7.79886244,0.282833741
densenet201,10,1,49.07199336,67,12.80140582,0.352941783,,mobilenet,25,1,6.481040191,500,1.447049155,0.287455648,,resnet50,25,16,51.34347475,65,5.15692461,0.11165425,,vgg19,10,1,33.43124359,100,5.85722635,0.212418318
densenet201,10,1,54.25885666,107,17.98826912,0.49594645,,mobilenet,25,8,11.46163297,500,3.186346567,0.38504366,,resnet50,25,16,54.91302398,107,8.72647384,0.18893972,,vgg19,10,1,35.66222446,166,8.08820722,0.293327126
